"ine","Ficha","Municipio","Provincia","Comarca","Total","ODS","name","value"
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods3","ods3.MortGen",NA
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods3","ods3.EV",NA
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods4","ods4.tasaSup",22.5
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods4","ods4.Gasto_32perHab",85.75
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods5","ods5.percAtFem",55.2383446830801
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods5","ods5.indexParitat",92
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods5","ods5.percDif",-20.3
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods6","ods6.consHab",105.8
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods6","ods6.total_m3",2.056
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods6","ods6.vuln",1
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods7","ods7.gas.hab.dia",3.43
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods7","ods7.propFG",33.7
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods7","ods7.tasa.Ins",2.44
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods8","ods8.tasaParo",6.1
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods8","ods8.tasPib",2.44175399328518
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods9","ods9.percInd",35.8
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods9","ods9.taxEmpInd",8.3
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods10","ods10.pobr",13.6
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods10","ods10.gini",29.1
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods10","ods10.dep",50.3
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods11","ods11.indAcc",19.5
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods11","ods11.InMot1000",704.362558238035
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods11","ods11.supVerd_hab",30.44600338
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods11","ods11.pct_inun",0
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods12","ods12.select.kg_hab",364.77
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods12","ods12.fr_selectiva",81.75
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods13","ods13.Gasto_17perHab",43.61
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods13","ods13.Participa",1
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods15","ods15.tasaBosque",42.5
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods15","ods15.snuPerc",85.3
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods16","ods16.tasaCrimConv",NA
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods16","ods16.percVotants",53.24
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods16","ods16.deut.hab",89.4
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods17","ods17.coopIngr",0.01
"08007","08007-arenys-de-munt","Arenys de Munt","Barcelona","Maresme",9444,"ods17","ods17.coopHab",0.1
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods01","ods01.rdfb.hab",NA
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods01","ods01.PobrSev",NA
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods01","ods01.Gasto_23perHab",7.89
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods2","ods2.propEco",10.3
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods2","ods2.propSau",36
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods3","ods3.MortGen",NA
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods3","ods3.EV",NA
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods4","ods4.tasaSup",44.1
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods4","ods4.Gasto_32perHab",NA
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods5","ods5.percAtFem",71.1538461538462
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods5","ods5.indexParitat",100
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods5","ods5.percDif",-33.6
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods6","ods6.consHab",65.4
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods6","ods6.total_m3",2.098
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods6","ods6.vuln",1
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods7","ods7.gas.hab.dia",NA
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods7","ods7.propFG",50
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods7","ods7.tasa.Ins",5.39
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods8","ods8.tasaParo",3.3
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods8","ods8.tasPib",NA
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods9","ods9.percInd",100
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods9","ods9.taxEmpInd",0
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods10","ods10.pobr",NA
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods10","ods10.gini",29.9
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods10","ods10.dep",53.5
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods11","ods11.indAcc",NA
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods11","ods11.InMot1000",717.842323651452
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods11","ods11.supVerd_hab",16.09478061
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods11","ods11.pct_inun",0
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods12","ods12.select.kg_hab",217.32
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods12","ods12.fr_selectiva",64.19
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods13","ods13.Gasto_17perHab",21.84
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods13","ods13.Participa",1
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods15","ods15.tasaBosque",48
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods15","ods15.snuPerc",99.9
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods16","ods16.tasaCrimConv",NA
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods16","ods16.percVotants",81.22
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods16","ods16.deut.hab",0.1
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods17","ods17.coopIngr",NA
"08008","08008-argencola","Argençola","Barcelona","Anoia",241,"ods17","ods17.coopHab",NA
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods01","ods01.rdfb.hab",19805
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods01","ods01.PobrSev",4.6
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods01","ods01.Gasto_23perHab",100.5
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods2","ods2.propEco",7.2
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods2","ods2.propSau",3.3
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods3","ods3.MortGen",8.4
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods3","ods3.EV",84.113443478176
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods4","ods4.tasaSup",23.7
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods4","ods4.Gasto_32perHab",49.82
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods5","ods5.percAtFem",60.0083142797755
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods5","ods5.indexParitat",82
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods5","ods5.percDif",-21.4
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods6","ods6.consHab",104.7
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods6","ods6.total_m3",2.188
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods6","ods6.vuln",1
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods7","ods7.gas.hab.dia",3.82
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods7","ods7.propFG",25.5
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods7","ods7.tasa.Ins",3.58
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods8","ods8.tasaParo",5.8
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods8","ods8.tasPib",11.0070257611241
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods9","ods9.percInd",53.2
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods9","ods9.taxEmpInd",8.9
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods10","ods10.pobr",10.6
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods10","ods10.gini",29.6
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods10","ods10.dep",54.2
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods11","ods11.indAcc",20.5
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods11","ods11.InMot1000",727.003891050584
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods11","ods11.supVerd_hab",35.59512824
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods11","ods11.pct_inun",0.75
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods12","ods12.select.kg_hab",370.38
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods12","ods12.fr_selectiva",87.07
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods13","ods13.Gasto_17perHab",56.7
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods13","ods13.Participa",1
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods15","ods15.tasaBosque",49.8
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods15","ods15.snuPerc",84
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods16","ods16.tasaCrimConv",NA
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods16","ods16.percVotants",49.68
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods16","ods16.deut.hab",566.2
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods17","ods17.coopIngr",0.02
"08009","08009-argentona","Argentona","Barcelona","Maresme",12850,"ods17","ods17.coopHab",0.1
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods01","ods01.rdfb.hab",18387
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods01","ods01.PobrSev",5.4
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods01","ods01.Gasto_23perHab",69.13
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods2","ods2.propEco",7.7
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods2","ods2.propSau",40.6
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods3","ods3.MortGen",NA
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods3","ods3.EV",NA
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods4","ods4.tasaSup",15.5
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods4","ods4.Gasto_32perHab",183.22
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods5","ods5.percAtFem",60.1174345076784
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods5","ods5.indexParitat",92
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods5","ods5.percDif",-25.9
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods6","ods6.consHab",92.2
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods6","ods6.total_m3",1.784
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods6","ods6.vuln",1
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods7","ods7.gas.hab.dia",3.06
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods7","ods7.propFG",26.2
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods7","ods7.tasa.Ins",2.83
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods8","ods8.tasaParo",5.7
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods8","ods8.tasPib",3.0152027027027
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods9","ods9.percInd",50.8
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods9","ods9.taxEmpInd",12.8
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods10","ods10.pobr",12
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods10","ods10.gini",25.6
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods10","ods10.dep",55.7
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods11","ods11.indAcc",13.3
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods11","ods11.InMot1000",694.100148735746
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods11","ods11.supVerd_hab",22.45106953
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods11","ods11.pct_inun",2.32
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods12","ods12.select.kg_hab",315.86
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods12","ods12.fr_selectiva",72.61
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods13","ods13.Gasto_17perHab",16.48
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods13","ods13.Participa",1
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods15","ods15.tasaBosque",30.6
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods15","ods15.snuPerc",91
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods16","ods16.tasaCrimConv",NA
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods16","ods16.percVotants",55.55
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods16","ods16.deut.hab",0
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods17","ods17.coopIngr",0.09
"08010","08010-artes","Artés","Barcelona","Bages",6051,"ods17","ods17.coopHab",0.6
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods01","ods01.rdfb.hab",19139
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods01","ods01.PobrSev",2.7
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods01","ods01.Gasto_23perHab",162.92
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods2","ods2.propEco",2.5
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods2","ods2.propSau",53
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods3","ods3.MortGen",NA
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods3","ods3.EV",NA
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods4","ods4.tasaSup",21.9
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods4","ods4.Gasto_32perHab",83.11
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods5","ods5.percAtFem",58.8617886178862
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods5","ods5.indexParitat",36
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods5","ods5.percDif",-29.9
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods6","ods6.consHab",82.6
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods6","ods6.total_m3",2.033
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods6","ods6.vuln",1
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods7","ods7.gas.hab.dia",2.79
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods7","ods7.propFG",34.5
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods7","ods7.tasa.Ins",4.55
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods8","ods8.tasaParo",4.4
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods8","ods8.tasPib",NA
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods9","ods9.percInd",48.1
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods9","ods9.taxEmpInd",10.4
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods10","ods10.pobr",7.3
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods10","ods10.gini",23.5
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods10","ods10.dep",59.2
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods11","ods11.indAcc",14.6
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods11","ods11.InMot1000",885.816235504014
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods11","ods11.supVerd_hab",27.09052646
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods11","ods11.pct_inun",0
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods12","ods12.select.kg_hab",255.65
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods12","ods12.fr_selectiva",72.76
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods13","ods13.Gasto_17perHab",32.76
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods13","ods13.Participa",1
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods15","ods15.tasaBosque",26.6
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods15","ods15.snuPerc",96.5
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods16","ods16.tasaCrimConv",NA
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods16","ods16.percVotants",61.82
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods16","ods16.deut.hab",0
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods17","ods17.coopIngr",NA
"08011","08011-avia","Avià","Barcelona","Berguedà",2242,"ods17","ods17.coopHab",0
"08012","08012-avinyo","Avinyó","Barcelona","Bages",2311,"ods01","ods01.rdfb.hab",18315
"08012","08012-avinyo","Avinyó","Barcelona","Bages",2311,"ods01","ods01.PobrSev",4.1
"08012","08012-avinyo","Avinyó","Barcelona","Bages",2311,"ods01","ods01.Gasto_23perHab",141.68
"08012","08012-avinyo","Avinyó","Barcelona","Bages",2311,"ods2","ods2.propEco",8.3
"08012","08012-avinyo","Avinyó","Barcelona","Bages",2311,"ods2","ods2.propSau",26.4
"08012","08012-avinyo","Avinyó","Barcelona","Bages",2311,"ods3","ods3.MortGen",NA
"08012","08012-avinyo","Avinyó","Barcelona","Bages",2311,"ods3","ods3.EV",NA
"08012","08012-avinyo","Avinyó","Barcelona","Bages",2311,"ods4","ods4.tasaSup",14.4
"08012","08012-avinyo","Avinyó","Barcelona","Bages",2311,"ods4","ods4.Gasto_32perHab",57.34
"08012","08012-avinyo","Avinyó","Barcelona","Bages",2311,"ods5","ods5.percAtFem",51.1742892459827
"08012","08012-avinyo","Avinyó","Barcelona","Bages",2311,"ods5","ods5.indexParitat",91
"08012","08012-avinyo","Avinyó","Barcelona","Bages",2311,"ods5","ods5.percDif",-23.6
