"ine","Municipio","Població","Provincia","Comarca","any","n_habitatges","rendaHabM","cat_pobl","renda_famNeta","pes_llog"
"08019","Barcelona",1686208,"Barcelona","Barcelonès",2020,126211,968,"> 100.000",40424,28.74
"08019","Barcelona",1686208,"Barcelona","Barcelonès",2021,185732,915,"> 100.000",41454,26.49
"08019","Barcelona",1686208,"Barcelona","Barcelonès",2022,155161,1016,"> 100.000",43991,27.71
"08019","Barcelona",1686208,"Barcelona","Barcelonès",2023,128736,1128,"> 100.000",NA,NA
"08019","Barcelona",1686208,"Barcelona","Barcelonès",2024,108816,1152,"> 100.000",NA,NA
"08020","Begues",7439,"Barcelona","Baix Llobregat",2007,17,891,"5.000-10.000",NA,NA
"08020","Begues",7439,"Barcelona","Baix Llobregat",2008,57,911,"5.000-10.000",NA,NA
"08020","Begues",7439,"Barcelona","Baix Llobregat",2009,48,823,"5.000-10.000",NA,NA
"08020","Begues",7439,"Barcelona","Baix Llobregat",2010,82,859,"5.000-10.000",NA,NA
"08020","Begues",7439,"Barcelona","Baix Llobregat",2011,77,829,"5.000-10.000",NA,NA
"08020","Begues",7439,"Barcelona","Baix Llobregat",2012,92,873,"5.000-10.000",NA,NA
"08020","Begues",7439,"Barcelona","Baix Llobregat",2013,109,794,"5.000-10.000",NA,NA
"08020","Begues",7439,"Barcelona","Baix Llobregat",2014,125,737,"5.000-10.000",NA,NA
"08020","Begues",7439,"Barcelona","Baix Llobregat",2015,99,842,"5.000-10.000",45183,22.36
"08020","Begues",7439,"Barcelona","Baix Llobregat",2016,113,732,"5.000-10.000",47280,18.58
"08020","Begues",7439,"Barcelona","Baix Llobregat",2017,102,911,"5.000-10.000",47732,22.9
"08020","Begues",7439,"Barcelona","Baix Llobregat",2018,118,864,"5.000-10.000",51031,20.32
"08020","Begues",7439,"Barcelona","Baix Llobregat",2019,1343,804,"5.000-10.000",54954,17.56
"08020","Begues",7439,"Barcelona","Baix Llobregat",2020,385,914,"5.000-10.000",53813,20.38
"08020","Begues",7439,"Barcelona","Baix Llobregat",2021,387,1027,"5.000-10.000",55251,22.31
"08020","Begues",7439,"Barcelona","Baix Llobregat",2022,359,994,"5.000-10.000",59150,20.17
"08020","Begues",7439,"Barcelona","Baix Llobregat",2023,312,1022,"5.000-10.000",NA,NA
"08020","Begues",7439,"Barcelona","Baix Llobregat",2024,284,1042,"5.000-10.000",NA,NA
"08022","Berga",17195,"Barcelona","Berguedà",2007,56,398,"10.000-50.000",NA,NA
"08022","Berga",17195,"Barcelona","Berguedà",2008,92,419,"10.000-50.000",NA,NA
"08022","Berga",17195,"Barcelona","Berguedà",2009,133,407,"10.000-50.000",NA,NA
"08022","Berga",17195,"Barcelona","Berguedà",2010,263,358,"10.000-50.000",NA,NA
"08022","Berga",17195,"Barcelona","Berguedà",2011,262,364,"10.000-50.000",NA,NA
"08022","Berga",17195,"Barcelona","Berguedà",2012,246,350,"10.000-50.000",NA,NA
"08022","Berga",17195,"Barcelona","Berguedà",2013,288,324,"10.000-50.000",NA,NA
"08022","Berga",17195,"Barcelona","Berguedà",2014,247,317,"10.000-50.000",NA,NA
"08022","Berga",17195,"Barcelona","Berguedà",2015,269,323,"10.000-50.000",29331,13.21
"08022","Berga",17195,"Barcelona","Berguedà",2016,353,320,"10.000-50.000",29869,12.86
"08022","Berga",17195,"Barcelona","Berguedà",2017,358,344,"10.000-50.000",30611,13.49
"08022","Berga",17195,"Barcelona","Berguedà",2018,357,357,"10.000-50.000",31717,13.51
"08022","Berga",17195,"Barcelona","Berguedà",2019,980,389,"10.000-50.000",32881,14.2
"08022","Berga",17195,"Barcelona","Berguedà",2020,916,395,"10.000-50.000",32773,14.46
"08022","Berga",17195,"Barcelona","Berguedà",2021,1343,401,"10.000-50.000",33782,14.24
"08022","Berga",17195,"Barcelona","Berguedà",2022,1369,417,"10.000-50.000",35176,14.23
"08022","Berga",17195,"Barcelona","Berguedà",2023,1127,442,"10.000-50.000",NA,NA
"08022","Berga",17195,"Barcelona","Berguedà",2024,1066,469,"10.000-50.000",NA,NA
"08023","Bigues i Riells del Fai",10035,"Barcelona","Vallès Oriental",2007,17,632,"10.000-50.000",NA,NA
"08023","Bigues i Riells del Fai",10035,"Barcelona","Vallès Oriental",2008,28,716,"10.000-50.000",NA,NA
"08023","Bigues i Riells del Fai",10035,"Barcelona","Vallès Oriental",2009,38,674,"10.000-50.000",NA,NA
"08023","Bigues i Riells del Fai",10035,"Barcelona","Vallès Oriental",2010,50,630,"10.000-50.000",NA,NA
"08023","Bigues i Riells del Fai",10035,"Barcelona","Vallès Oriental",2011,54,692,"10.000-50.000",NA,NA
"08023","Bigues i Riells del Fai",10035,"Barcelona","Vallès Oriental",2012,74,611,"10.000-50.000",NA,NA
"08023","Bigues i Riells del Fai",10035,"Barcelona","Vallès Oriental",2013,107,564,"10.000-50.000",NA,NA
"08023","Bigues i Riells del Fai",10035,"Barcelona","Vallès Oriental",2014,97,622,"10.000-50.000",NA,NA
"08023","Bigues i Riells del Fai",10035,"Barcelona","Vallès Oriental",2015,115,594,"10.000-50.000",35621,20.01
"08023","Bigues i Riells del Fai",10035,"Barcelona","Vallès Oriental",2016,92,652,"10.000-50.000",36735,21.3
"08023","Bigues i Riells del Fai",10035,"Barcelona","Vallès Oriental",2017,122,686,"10.000-50.000",37739,21.81
"08023","Bigues i Riells del Fai",10035,"Barcelona","Vallès Oriental",2018,96,735,"10.000-50.000",39352,22.41
"08023","Bigues i Riells del Fai",10035,"Barcelona","Vallès Oriental",2019,359,778,"10.000-50.000",41097,22.72
"08023","Bigues i Riells del Fai",10035,"Barcelona","Vallès Oriental",2020,224,718,"10.000-50.000",40989,21.02
"08023","Bigues i Riells del Fai",10035,"Barcelona","Vallès Oriental",2021,249,723,"10.000-50.000",43299,20.04
"08023","Bigues i Riells del Fai",10035,"Barcelona","Vallès Oriental",2022,222,803,"10.000-50.000",45804,21.04
"08023","Bigues i Riells del Fai",10035,"Barcelona","Vallès Oriental",2023,201,772,"10.000-50.000",NA,NA
"08023","Bigues i Riells del Fai",10035,"Barcelona","Vallès Oriental",2024,199,803,"10.000-50.000",NA,NA
"08024","Borredà",426,"Barcelona","Berguedà",2011,6,333,"< 1.000",NA,NA
"08024","Borredà",426,"Barcelona","Berguedà",2015,6,273,"< 1.000",26827,12.21
"08024","Borredà",426,"Barcelona","Berguedà",2017,6,251,"< 1.000",26495,11.37
"08024","Borredà",426,"Barcelona","Berguedà",2019,30,254,"< 1.000",29212,10.43
"08024","Borredà",426,"Barcelona","Berguedà",2020,6,323,"< 1.000",30096,12.88
"08024","Borredà",426,"Barcelona","Berguedà",2021,7,326,"< 1.000",32419,12.07
"08024","Borredà",426,"Barcelona","Berguedà",2022,6,290,"< 1.000",33643,10.34
"08024","Borredà",426,"Barcelona","Berguedà",2023,20,303,"< 1.000",NA,NA
"08025","Bruc, El",2293,"Barcelona","Anoia",2008,21,604,"1.000-5.000",NA,NA
"08025","Bruc, El",2293,"Barcelona","Anoia",2009,16,475,"1.000-5.000",NA,NA
"08025","Bruc, El",2293,"Barcelona","Anoia",2010,19,565,"1.000-5.000",NA,NA
"08025","Bruc, El",2293,"Barcelona","Anoia",2011,12,546,"1.000-5.000",NA,NA
"08025","Bruc, El",2293,"Barcelona","Anoia",2012,12,429,"1.000-5.000",NA,NA
"08025","Bruc, El",2293,"Barcelona","Anoia",2013,18,593,"1.000-5.000",NA,NA
"08025","Bruc, El",2293,"Barcelona","Anoia",2014,21,568,"1.000-5.000",NA,NA
"08025","Bruc, El",2293,"Barcelona","Anoia",2015,28,588,"1.000-5.000",34134,20.67
"08025","Bruc, El",2293,"Barcelona","Anoia",2016,30,650,"1.000-5.000",34864,22.37
"08025","Bruc, El",2293,"Barcelona","Anoia",2017,37,599,"1.000-5.000",37220,19.31
"08025","Bruc, El",2293,"Barcelona","Anoia",2018,27,674,"1.000-5.000",39115,20.68
"08025","Bruc, El",2293,"Barcelona","Anoia",2019,92,574,"1.000-5.000",39743,17.33
"08025","Bruc, El",2293,"Barcelona","Anoia",2020,110,590,"1.000-5.000",38934,18.18
"08025","Bruc, El",2293,"Barcelona","Anoia",2021,127,665,"1.000-5.000",40669,19.62
"08025","Bruc, El",2293,"Barcelona","Anoia",2022,71,667,"1.000-5.000",42349,18.9
"08025","Bruc, El",2293,"Barcelona","Anoia",2023,69,694,"1.000-5.000",NA,NA
"08025","Bruc, El",2293,"Barcelona","Anoia",2024,77,708,"1.000-5.000",NA,NA
"08027","Cabanyes, Les",1011,"Barcelona","Alt Penedès",2011,7,638,"1.000-5.000",NA,NA
"08027","Cabanyes, Les",1011,"Barcelona","Alt Penedès",2012,7,526,"1.000-5.000",NA,NA
"08027","Cabanyes, Les",1011,"Barcelona","Alt Penedès",2014,8,454,"1.000-5.000",NA,NA
"08027","Cabanyes, Les",1011,"Barcelona","Alt Penedès",2017,10,600,"1.000-5.000",44041,16.35
"08027","Cabanyes, Les",1011,"Barcelona","Alt Penedès",2019,6,865,"1.000-5.000",47386,21.91
"08027","Cabanyes, Les",1011,"Barcelona","Alt Penedès",2020,19,717,"1.000-5.000",48296,17.82
"08027","Cabanyes, Les",1011,"Barcelona","Alt Penedès",2021,27,830,"1.000-5.000",51200,19.45
"08027","Cabanyes, Les",1011,"Barcelona","Alt Penedès",2022,6,758,"1.000-5.000",52149,17.44
"08027","Cabanyes, Les",1011,"Barcelona","Alt Penedès",2023,26,900,"1.000-5.000",NA,NA
"08028","Cabrera d'Anoia",1712,"Barcelona","Anoia",2012,7,519,"1.000-5.000",NA,NA
"08028","Cabrera d'Anoia",1712,"Barcelona","Anoia",2013,8,419,"1.000-5.000",NA,NA
"08028","Cabrera d'Anoia",1712,"Barcelona","Anoia",2014,8,497,"1.000-5.000",NA,NA
"08028","Cabrera d'Anoia",1712,"Barcelona","Anoia",2015,12,528,"1.000-5.000",25974,24.39
"08028","Cabrera d'Anoia",1712,"Barcelona","Anoia",2016,17,534,"1.000-5.000",27547,23.26
"08028","Cabrera d'Anoia",1712,"Barcelona","Anoia",2017,11,597,"1.000-5.000",27488,26.06
"08028","Cabrera d'Anoia",1712,"Barcelona","Anoia",2018,13,730,"1.000-5.000",27825,31.48
"08028","Cabrera d'Anoia",1712,"Barcelona","Anoia",2019,68,538,"1.000-5.000",28610,22.57
"08028","Cabrera d'Anoia",1712,"Barcelona","Anoia",2020,14,587,"1.000-5.000",29243,24.09
"08028","Cabrera d'Anoia",1712,"Barcelona","Anoia",2021,6,671,"1.000-5.000",31623,25.46
"08029","Cabrera de Mar",5014,"Barcelona","Maresme",2007,24,776,"5.000-10.000",NA,NA
"08029","Cabrera de Mar",5014,"Barcelona","Maresme",2008,34,874,"5.000-10.000",NA,NA
"08029","Cabrera de Mar",5014,"Barcelona","Maresme",2009,35,840,"5.000-10.000",NA,NA
"08029","Cabrera de Mar",5014,"Barcelona","Maresme",2010,42,770,"5.000-10.000",NA,NA
"08029","Cabrera de Mar",5014,"Barcelona","Maresme",2011,32,809,"5.000-10.000",NA,NA
"08029","Cabrera de Mar",5014,"Barcelona","Maresme",2012,45,722,"5.000-10.000",NA,NA
"08029","Cabrera de Mar",5014,"Barcelona","Maresme",2013,57,819,"5.000-10.000",NA,NA
"08029","Cabrera de Mar",5014,"Barcelona","Maresme",2014,62,750,"5.000-10.000",NA,NA
"08029","Cabrera de Mar",5014,"Barcelona","Maresme",2015,55,749,"5.000-10.000",45531,19.74
"08029","Cabrera de Mar",5014,"Barcelona","Maresme",2016,56,800,"5.000-10.000",49436,19.42
"08029","Cabrera de Mar",5014,"Barcelona","Maresme",2017,65,876,"5.000-10.000",49577,21.2
"08029","Cabrera de Mar",5014,"Barcelona","Maresme",2018,81,912,"5.000-10.000",52662,20.78
"08029","Cabrera de Mar",5014,"Barcelona","Maresme",2019,253,1140,"5.000-10.000",55994,24.43
"08029","Cabrera de Mar",5014,"Barcelona","Maresme",2020,227,949,"5.000-10.000",54915,20.74
"08029","Cabrera de Mar",5014,"Barcelona","Maresme",2021,280,1094,"5.000-10.000",56363,23.29
"08029","Cabrera de Mar",5014,"Barcelona","Maresme",2022,212,1282,"5.000-10.000",58687,26.21
"08029","Cabrera de Mar",5014,"Barcelona","Maresme",2023,232,1115,"5.000-10.000",NA,NA
"08029","Cabrera de Mar",5014,"Barcelona","Maresme",2024,240,1201,"5.000-10.000",NA,NA
"08030","Cabrils",7764,"Barcelona","Maresme",2007,22,1079,"5.000-10.000",NA,NA
"08030","Cabrils",7764,"Barcelona","Maresme",2008,42,1043,"5.000-10.000",NA,NA
"08030","Cabrils",7764,"Barcelona","Maresme",2009,73,949,"5.000-10.000",NA,NA
"08030","Cabrils",7764,"Barcelona","Maresme",2010,57,950,"5.000-10.000",NA,NA
"08030","Cabrils",7764,"Barcelona","Maresme",2011,85,950,"5.000-10.000",NA,NA
"08030","Cabrils",7764,"Barcelona","Maresme",2012,78,942,"5.000-10.000",NA,NA
"08030","Cabrils",7764,"Barcelona","Maresme",2013,76,881,"5.000-10.000",NA,NA
"08030","Cabrils",7764,"Barcelona","Maresme",2014,105,987,"5.000-10.000",NA,NA
"08030","Cabrils",7764,"Barcelona","Maresme",2015,90,1014,"5.000-10.000",53335,22.81
"08030","Cabrils",7764,"Barcelona","Maresme",2016,102,901,"5.000-10.000",54333,19.9
"08030","Cabrils",7764,"Barcelona","Maresme",2017,107,1147,"5.000-10.000",56356,24.42
"08030","Cabrils",7764,"Barcelona","Maresme",2018,112,1178,"5.000-10.000",58076,24.34
"08030","Cabrils",7764,"Barcelona","Maresme",2019,337,1185,"5.000-10.000",59660,23.84
"08030","Cabrils",7764,"Barcelona","Maresme",2020,294,1307,"5.000-10.000",58947,26.61
"08030","Cabrils",7764,"Barcelona","Maresme",2021,298,1111,"5.000-10.000",61569,21.65
"08030","Cabrils",7764,"Barcelona","Maresme",2022,274,1412,"5.000-10.000",62400,27.15
"08030","Cabrils",7764,"Barcelona","Maresme",2023,210,1449,"5.000-10.000",NA,NA
"08030","Cabrils",7764,"Barcelona","Maresme",2024,200,1433,"5.000-10.000",NA,NA
"08031","Calaf",3595,"Barcelona","Anoia",2007,10,426,"1.000-5.000",NA,NA
"08031","Calaf",3595,"Barcelona","Anoia",2008,14,455,"1.000-5.000",NA,NA
"08031","Calaf",3595,"Barcelona","Anoia",2009,49,284,"1.000-5.000",NA,NA
"08031","Calaf",3595,"Barcelona","Anoia",2010,18,369,"1.000-5.000",NA,NA
"08031","Calaf",3595,"Barcelona","Anoia",2011,28,335,"1.000-5.000",NA,NA
"08031","Calaf",3595,"Barcelona","Anoia",2012,46,232,"1.000-5.000",NA,NA
"08031","Calaf",3595,"Barcelona","Anoia",2013,42,267,"1.000-5.000",NA,NA
"08031","Calaf",3595,"Barcelona","Anoia",2014,43,235,"1.000-5.000",NA,NA
"08031","Calaf",3595,"Barcelona","Anoia",2015,39,289,"1.000-5.000",28072,12.35
"08031","Calaf",3595,"Barcelona","Anoia",2016,52,269,"1.000-5.000",28772,11.22
"08031","Calaf",3595,"Barcelona","Anoia",2017,66,315,"1.000-5.000",29353,12.88
"08031","Calaf",3595,"Barcelona","Anoia",2018,69,310,"1.000-5.000",30240,12.3
"08031","Calaf",3595,"Barcelona","Anoia",2019,188,312,"1.000-5.000",30936,12.1
"08031","Calaf",3595,"Barcelona","Anoia",2020,161,323,"1.000-5.000",31292,12.39
"08031","Calaf",3595,"Barcelona","Anoia",2021,193,348,"1.000-5.000",32423,12.88
"08031","Calaf",3595,"Barcelona","Anoia",2022,181,380,"1.000-5.000",33848,13.47
"08031","Calaf",3595,"Barcelona","Anoia",2023,182,368,"1.000-5.000",NA,NA
"08031","Calaf",3595,"Barcelona","Anoia",2024,198,439,"1.000-5.000",NA,NA
"08032","Caldes d'Estrac",3241,"Barcelona","Maresme",2007,12,715,"1.000-5.000",NA,NA
"08032","Caldes d'Estrac",3241,"Barcelona","Maresme",2008,33,660,"1.000-5.000",NA,NA
"08032","Caldes d'Estrac",3241,"Barcelona","Maresme",2009,25,744,"1.000-5.000",NA,NA
"08032","Caldes d'Estrac",3241,"Barcelona","Maresme",2010,35,624,"1.000-5.000",NA,NA
"08032","Caldes d'Estrac",3241,"Barcelona","Maresme",2011,61,681,"1.000-5.000",NA,NA
"08032","Caldes d'Estrac",3241,"Barcelona","Maresme",2012,44,684,"1.000-5.000",NA,NA
"08032","Caldes d'Estrac",3241,"Barcelona","Maresme",2013,63,718,"1.000-5.000",NA,NA
"08032","Caldes d'Estrac",3241,"Barcelona","Maresme",2014,64,629,"1.000-5.000",NA,NA
"08032","Caldes d'Estrac",3241,"Barcelona","Maresme",2015,73,680,"1.000-5.000",33812,24.13
"08032","Caldes d'Estrac",3241,"Barcelona","Maresme",2016,66,637,"1.000-5.000",34175,22.37
"08032","Caldes d'Estrac",3241,"Barcelona","Maresme",2017,63,734,"1.000-5.000",36673,24.02
"08032","Caldes d'Estrac",3241,"Barcelona","Maresme",2018,79,788,"1.000-5.000",38043,24.86
"08032","Caldes d'Estrac",3241,"Barcelona","Maresme",2019,283,769,"1.000-5.000",37232,24.79
"08032","Caldes d'Estrac",3241,"Barcelona","Maresme",2020,227,930,"1.000-5.000",39469,28.28
"08032","Caldes d'Estrac",3241,"Barcelona","Maresme",2021,263,894,"1.000-5.000",39972,26.84
"08032","Caldes d'Estrac",3241,"Barcelona","Maresme",2022,185,901,"1.000-5.000",42843,25.24
"08032","Caldes d'Estrac",3241,"Barcelona","Maresme",2023,285,893,"1.000-5.000",NA,NA
"08032","Caldes d'Estrac",3241,"Barcelona","Maresme",2024,225,998,"1.000-5.000",NA,NA
"08033","Caldes de Montbui",18334,"Barcelona","Vallès Oriental",2007,165,558,"10.000-50.000",NA,NA
"08033","Caldes de Montbui",18334,"Barcelona","Vallès Oriental",2008,227,627,"10.000-50.000",NA,NA
"08033","Caldes de Montbui",18334,"Barcelona","Vallès Oriental",2009,325,589,"10.000-50.000",NA,NA
"08033","Caldes de Montbui",18334,"Barcelona","Vallès Oriental",2010,284,548,"10.000-50.000",NA,NA
"08033","Caldes de Montbui",18334,"Barcelona","Vallès Oriental",2011,395,557,"10.000-50.000",NA,NA
"08033","Caldes de Montbui",18334,"Barcelona","Vallès Oriental",2012,376,518,"10.000-50.000",NA,NA
"08033","Caldes de Montbui",18334,"Barcelona","Vallès Oriental",2013,401,512,"10.000-50.000",NA,NA
"08033","Caldes de Montbui",18334,"Barcelona","Vallès Oriental",2014,384,513,"10.000-50.000",NA,NA
"08033","Caldes de Montbui",18334,"Barcelona","Vallès Oriental",2015,351,511,"10.000-50.000",34130,17.97
"08033","Caldes de Montbui",18334,"Barcelona","Vallès Oriental",2016,314,566,"10.000-50.000",35203,19.29
"08033","Caldes de Montbui",18334,"Barcelona","Vallès Oriental",2017,345,585,"10.000-50.000",36567,19.2
"08033","Caldes de Montbui",18334,"Barcelona","Vallès Oriental",2018,382,622,"10.000-50.000",38471,19.4
"08033","Caldes de Montbui",18334,"Barcelona","Vallès Oriental",2019,1177,643,"10.000-50.000",40363,19.12
"08033","Caldes de Montbui",18334,"Barcelona","Vallès Oriental",2020,1093,685,"10.000-50.000",39974,20.56
"08033","Caldes de Montbui",18334,"Barcelona","Vallès Oriental",2021,1385,682,"10.000-50.000",41821,19.57
"08033","Caldes de Montbui",18334,"Barcelona","Vallès Oriental",2022,1312,717,"10.000-50.000",44170,19.48
"08033","Caldes de Montbui",18334,"Barcelona","Vallès Oriental",2023,973,784,"10.000-50.000",NA,NA
"08033","Caldes de Montbui",18334,"Barcelona","Vallès Oriental",2024,1008,781,"10.000-50.000",NA,NA
"08034","Calders",1114,"Barcelona","Moianès",2009,10,917,"1.000-5.000",NA,NA
"08034","Calders",1114,"Barcelona","Moianès",2010,9,364,"1.000-5.000",NA,NA
"08034","Calders",1114,"Barcelona","Moianès",2012,12,366,"1.000-5.000",NA,NA
"08034","Calders",1114,"Barcelona","Moianès",2013,11,427,"1.000-5.000",NA,NA
"08034","Calders",1114,"Barcelona","Moianès",2014,8,401,"1.000-5.000",NA,NA
"08034","Calders",1114,"Barcelona","Moianès",2015,10,371,"1.000-5.000",34897,12.76
"08034","Calders",1114,"Barcelona","Moianès",2016,13,588,"1.000-5.000",35775,19.72
"08034","Calders",1114,"Barcelona","Moianès",2017,16,440,"1.000-5.000",37569,14.05
"08034","Calders",1114,"Barcelona","Moianès",2018,11,429,"1.000-5.000",40242,12.79
"08034","Calders",1114,"Barcelona","Moianès",2019,52,409,"1.000-5.000",43395,11.31
"08034","Calders",1114,"Barcelona","Moianès",2020,41,554,"1.000-5.000",41677,15.95
"08034","Calders",1114,"Barcelona","Moianès",2021,26,605,"1.000-5.000",42184,17.21
"08034","Calders",1114,"Barcelona","Moianès",2022,29,424,"1.000-5.000",43813,11.61
"08034","Calders",1114,"Barcelona","Moianès",2023,31,545,"1.000-5.000",NA,NA
"08034","Calders",1114,"Barcelona","Moianès",2024,14,468,"1.000-5.000",NA,NA
"08035","Calella",20207,"Barcelona","Maresme",2007,168,537,"10.000-50.000",NA,NA
"08035","Calella",20207,"Barcelona","Maresme",2008,483,576,"10.000-50.000",NA,NA
"08035","Calella",20207,"Barcelona","Maresme",2009,593,541,"10.000-50.000",NA,NA
"08035","Calella",20207,"Barcelona","Maresme",2010,574,504,"10.000-50.000",NA,NA
"08035","Calella",20207,"Barcelona","Maresme",2011,646,494,"10.000-50.000",NA,NA
"08035","Calella",20207,"Barcelona","Maresme",2012,562,469,"10.000-50.000",NA,NA
"08035","Calella",20207,"Barcelona","Maresme",2013,639,463,"10.000-50.000",NA,NA
"08035","Calella",20207,"Barcelona","Maresme",2014,643,449,"10.000-50.000",NA,NA
"08035","Calella",20207,"Barcelona","Maresme",2015,609,454,"10.000-50.000",26551,20.52
"08035","Calella",20207,"Barcelona","Maresme",2016,571,459,"10.000-50.000",27179,20.27
"08035","Calella",20207,"Barcelona","Maresme",2017,568,490,"10.000-50.000",28122,20.91
"08035","Calella",20207,"Barcelona","Maresme",2018,541,515,"10.000-50.000",29008,21.3
"08035","Calella",20207,"Barcelona","Maresme",2019,1785,550,"10.000-50.000",30649,21.53
"08035","Calella",20207,"Barcelona","Maresme",2020,1311,584,"10.000-50.000",28968,24.19
"08035","Calella",20207,"Barcelona","Maresme",2021,1853,595,"10.000-50.000",30196,23.65
"08035","Calella",20207,"Barcelona","Maresme",2022,1682,624,"10.000-50.000",32516,23.03
"08035","Calella",20207,"Barcelona","Maresme",2023,1448,680,"10.000-50.000",NA,NA
"08035","Calella",20207,"Barcelona","Maresme",2024,1374,667,"10.000-50.000",NA,NA
"08037","Calldetenes",2690,"Barcelona","Osona",2007,13,397,"1.000-5.000",NA,NA
"08037","Calldetenes",2690,"Barcelona","Osona",2008,10,502,"1.000-5.000",NA,NA
"08037","Calldetenes",2690,"Barcelona","Osona",2009,19,500,"1.000-5.000",NA,NA
