ANY,PROVINCIA,COMARCA,CDMUN,MUNICIPI,SECTOR,CONSUM [kWh PCS],OBSERVACIONS
2022,TARRAGONA,TARRAGONES,43043,"CATLLAR, EL",SERVEIS,,Dades subjectes a secret estadístic.
2022,TARRAGONA,TARRAGONES,43043,"CATLLAR, EL",DOMÈSTIC,1231915,
2022,TARRAGONA,MONTSIA,43044,"SENIA, LA",DOMÈSTIC,1545408,
2022,TARRAGONA,TARRAGONES,43047,CONSTANTI,DOMÈSTIC,3776667,
2022,TARRAGONA,TARRAGONES,43047,CONSTANTI,SERVEIS,19215806,
2022,TARRAGONA,TARRAGONES,43047,CONSTANTI,INDUSTRIAL,3645863,
2022,TARRAGONA,TARRAGONES,43050,CREIXELL,SERVEIS,,Dades subjectes a secret estadístic.
2022,TARRAGONA,TARRAGONES,43050,CREIXELL,DOMÈSTIC,3368293,
2022,TARRAGONA,BAIX PENEDES,43051,CUNIT,SERVEIS,3169309,
2022,TARRAGONA,BAIX PENEDES,43051,CUNIT,DOMÈSTIC,13025753,
2022,TARRAGONA,CONCA DE BARBERA,43054,"ESPLUGA DE FRANCOLI, L'",SERVEIS,1878229,
2022,TARRAGONA,CONCA DE BARBERA,43054,"ESPLUGA DE FRANCOLI, L'",DOMÈSTIC,6046162,
2022,TARRAGONA,PRIORAT,43055,FALSET,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,TARRAGONA,PRIORAT,43055,FALSET,DOMÈSTIC,3079971,
2022,TARRAGONA,PRIORAT,43055,FALSET,SERVEIS,,Dades subjectes a secret estadístic.
2022,TARRAGONA,TERRA ALTA,43064,GANDESA,SERVEIS,965271,
2022,TARRAGONA,TERRA ALTA,43064,GANDESA,DOMÈSTIC,3550450,
2022,TARRAGONA,ALT CAMP,43080,"MASO, LA",DOMÈSTIC,244620,
2022,TARRAGONA,CONCA DE BARBERA,43086,MONTBLANC,SERVEIS,2829448,
2022,TARRAGONA,CONCA DE BARBERA,43086,MONTBLANC,DOMÈSTIC,13217310,
2022,TARRAGONA,CONCA DE BARBERA,43086,MONTBLANC,INDUSTRIAL,216232931,
2022,TARRAGONA,BAIX CAMP,43092,MONT-ROIG DEL CAMP,DOMÈSTIC,3821769,
2022,TARRAGONA,BAIX CAMP,43092,MONT-ROIG DEL CAMP,SERVEIS,718052,
2022,TARRAGONA,RIBERA D'EBRE,43093,MORA D'EBRE,DOMÈSTIC,7238129,
2022,TARRAGONA,RIBERA D'EBRE,43093,MORA D'EBRE,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,TARRAGONA,RIBERA D'EBRE,43093,MORA D'EBRE,SERVEIS,5315328,
2022,TARRAGONA,RIBERA D'EBRE,43094,MORA LA NOVA,SERVEIS,576138,
2022,TARRAGONA,RIBERA D'EBRE,43094,MORA LA NOVA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,TARRAGONA,RIBERA D'EBRE,43094,MORA LA NOVA,DOMÈSTIC,3926713,
2022,TARRAGONA,TARRAGONES,43095,"MORELL, EL",INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,TARRAGONA,TARRAGONES,43095,"MORELL, EL",SERVEIS,881968,
2022,TARRAGONA,TARRAGONES,43095,"MORELL, EL",DOMÈSTIC,2595684,
2022,TARRAGONA,TARRAGONES,43100,"PALLARESOS, ELS",INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,TARRAGONA,TARRAGONES,43100,"PALLARESOS, ELS",DOMÈSTIC,2971532,
2022,TARRAGONA,TARRAGONES,43100,"PALLARESOS, ELS",SERVEIS,2689558,
2022,TARRAGONA,BAIX EBRE,43104,"PERELLO, EL",DOMÈSTIC,1180362,
2022,TARRAGONA,BAIX EBRE,43104,"PERELLO, EL",SERVEIS,,Dades subjectes a secret estadístic.
2022,TARRAGONA,ALT CAMP,43108,"PLA DE SANTA MARIA, EL",DOMÈSTIC,2945357,
2022,TARRAGONA,ALT CAMP,43108,"PLA DE SANTA MARIA, EL",SERVEIS,,Dades subjectes a secret estadístic.
2022,TARRAGONA,ALT CAMP,43108,"PLA DE SANTA MARIA, EL",INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,TARRAGONA,TARRAGONES,43109,"POBLA DE MAFUMET, LA",INDUSTRIAL,,Dades subjectes a secret estadístic. Inclou el consum del sector energètic.
2022,TARRAGONA,TARRAGONES,43109,"POBLA DE MAFUMET, LA",SERVEIS,1077390,
2022,TARRAGONA,TARRAGONES,43109,"POBLA DE MAFUMET, LA",DOMÈSTIC,2487402,
2022,TARRAGONA,TARRAGONES,43111,"POBLA DE MONTORNES, LA",SERVEIS,183816,
2022,TARRAGONA,TARRAGONES,43111,"POBLA DE MONTORNES, LA",INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,TARRAGONA,TARRAGONES,43111,"POBLA DE MONTORNES, LA",DOMÈSTIC,2049878,
2022,TARRAGONA,ALT CAMP,43119,PUIGPELAT,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,TARRAGONA,BAIX CAMP,43123,REUS,INDUSTRIAL,143520033,
2022,TARRAGONA,BAIX CAMP,43123,REUS,DOMÈSTIC,103417317,
2022,TARRAGONA,BAIX CAMP,43123,REUS,SERVEIS,46320487,Inclou el consum del sector transport.
2022,TARRAGONA,ALT CAMP,43124,"RIBA, LA",SERVEIS,,Dades subjectes a secret estadístic.
2022,TARRAGONA,ALT CAMP,43124,"RIBA, LA",INDUSTRIAL,197600533,
2022,TARRAGONA,ALT CAMP,43124,"RIBA, LA",DOMÈSTIC,1150163,
2022,TARRAGONA,BAIX CAMP,43129,RIUDOMS,SERVEIS,585870,
2022,TARRAGONA,BAIX CAMP,43129,RIUDOMS,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,TARRAGONA,BAIX CAMP,43129,RIUDOMS,DOMÈSTIC,3686547,
2022,TARRAGONA,TARRAGONES,43131,RODA DE BERA,DOMÈSTIC,7017383,
2022,TARRAGONA,TARRAGONES,43131,RODA DE BERA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,TARRAGONA,TARRAGONES,43131,RODA DE BERA,SERVEIS,1011247,
2022,TARRAGONA,BAIX EBRE,43133,ROQUETES,SERVEIS,1382128,
2022,TARRAGONA,BAIX EBRE,43133,ROQUETES,DOMÈSTIC,2314920,
2022,TARRAGONA,ALT CAMP,43134,"ROURELL, EL",DOMÈSTIC,154194,
2022,TARRAGONA,MONTSIA,43136,"RAPITA, LA",INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,TARRAGONA,MONTSIA,43136,"RAPITA, LA",DOMÈSTIC,4706142,
2022,TARRAGONA,MONTSIA,43136,"RAPITA, LA",SERVEIS,2926731,
2022,TARRAGONA,BAIX PENEDES,43140,SANTA OLIVA,SERVEIS,,Dades subjectes a secret estadístic.
2022,TARRAGONA,BAIX PENEDES,43140,SANTA OLIVA,DOMÈSTIC,249111,
2022,TARRAGONA,CONCA DE BARBERA,43142,SARRAL,SERVEIS,,Dades subjectes a secret estadístic.
2022,TARRAGONA,CONCA DE BARBERA,43142,SARRAL,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,TARRAGONA,CONCA DE BARBERA,43142,SARRAL,DOMÈSTIC,1252422,
2022,TARRAGONA,BAIX CAMP,43145,"SELVA DEL CAMP, LA",SERVEIS,2597056,
2022,TARRAGONA,BAIX CAMP,43145,"SELVA DEL CAMP, LA",PRIMARI,,Dades subjectes a secret estadístic.
2022,TARRAGONA,BAIX CAMP,43145,"SELVA DEL CAMP, LA",INDUSTRIAL,66524726,
2022,TARRAGONA,BAIX CAMP,43145,"SELVA DEL CAMP, LA",DOMÈSTIC,6344034,
2022,TARRAGONA,TARRAGONES,43148,TARRAGONA,CT RO,,Dades subjectes a secret estadístic. Inclou el consum de centrals tèrmiques de l'antic règim ordinari.
2022,TARRAGONA,TARRAGONES,43148,TARRAGONA,DOMÈSTIC,118137289,
2022,TARRAGONA,TARRAGONES,43148,TARRAGONA,INDUSTRIAL,1115399095,Inclou el consum del sector energètic.
2022,TARRAGONA,TARRAGONES,43148,TARRAGONA,SERVEIS,62107853,
2022,TARRAGONA,RIBERA D'EBRE,43150,TIVISSA,SERVEIS,,Dades subjectes a secret estadístic.
2022,TARRAGONA,RIBERA D'EBRE,43150,TIVISSA,DOMÈSTIC,1352959,
2022,TARRAGONA,TARRAGONES,43153,TORREDEMBARRA,SERVEIS,3801017,
2022,TARRAGONA,TARRAGONES,43153,TORREDEMBARRA,DOMÈSTIC,13941252,
2022,TARRAGONA,BAIX EBRE,43155,TORTOSA,DOMÈSTIC,16602869,
2022,TARRAGONA,BAIX EBRE,43155,TORTOSA,SERVEIS,22260852,
2022,TARRAGONA,BAIX EBRE,43155,TORTOSA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,TARRAGONA,MONTSIA,43156,ULLDECONA,DOMÈSTIC,2464335,
2022,TARRAGONA,MONTSIA,43156,ULLDECONA,INDUSTRIAL,9453200,
2022,TARRAGONA,ALT CAMP,43160,VALLMOLL,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,TARRAGONA,ALT CAMP,43160,VALLMOLL,DOMÈSTIC,740453,
2022,TARRAGONA,ALT CAMP,43160,VALLMOLL,SERVEIS,,Dades subjectes a secret estadístic.
2022,TARRAGONA,ALT CAMP,43161,VALLS,SERVEIS,10068448,
2022,TARRAGONA,ALT CAMP,43161,VALLS,INDUSTRIAL,87986979,
2022,TARRAGONA,ALT CAMP,43161,VALLS,DOMÈSTIC,20459454,
2022,TARRAGONA,BAIX CAMP,43162,VANDELLOS I L'HOSPITALET DE L'INFANT,DOMÈSTIC,2122886,
2022,TARRAGONA,BAIX CAMP,43162,VANDELLOS I L'HOSPITALET DE L'INFANT,SERVEIS,654788,
2022,TARRAGONA,BAIX CAMP,43162,VANDELLOS I L'HOSPITALET DE L'INFANT,CT RO,,Dades subjectes a secret estadístic. Inclou el consum de centrals tèrmiques de l'antic règim ordinari.
2022,TARRAGONA,BAIX PENEDES,43163,"VENDRELL, EL",DOMÈSTIC,40381683,
2022,TARRAGONA,BAIX PENEDES,43163,"VENDRELL, EL",SERVEIS,13177139,
2022,TARRAGONA,TARRAGONES,43166,VILALLONGA DEL CAMP,SERVEIS,,Dades subjectes a secret estadístic.
2022,TARRAGONA,TARRAGONES,43166,VILALLONGA DEL CAMP,DOMÈSTIC,1721374,
2022,TARRAGONA,TARRAGONES,43171,VILA-SECA,INDUSTRIAL,848700856,
2022,TARRAGONA,TARRAGONES,43171,VILA-SECA,DOMÈSTIC,18465895,
2022,TARRAGONA,TARRAGONES,43171,VILA-SECA,SERVEIS,27354180,
2022,TARRAGONA,BAIX CAMP,43178,VINYOLS I ELS ARCS,SERVEIS,,Dades subjectes a secret estadístic.
2022,TARRAGONA,BAIX CAMP,43178,VINYOLS I ELS ARCS,DOMÈSTIC,911254,
2022,TARRAGONA,BAIX EBRE,43904,"ALDEA, L'",SERVEIS,,Dades subjectes a secret estadístic.
2022,TARRAGONA,BAIX EBRE,43904,"ALDEA, L'",DOMÈSTIC,759385,
2022,TARRAGONA,BAIX EBRE,43904,"ALDEA, L'",INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,TARRAGONA,TARRAGONES,43905,SALOU,SERVEIS,34152096,
2022,TARRAGONA,TARRAGONES,43905,SALOU,DOMÈSTIC,23443230,
2022,TARRAGONA,BAIX EBRE,43906,"AMPOLLA, L'",SERVEIS,146470,
2022,TARRAGONA,BAIX EBRE,43906,"AMPOLLA, L'",DOMÈSTIC,1278866,
2022,TARRAGONA,TARRAGONES,43907,"CANONJA, LA",DOMÈSTIC,5067474,
2022,TARRAGONA,TARRAGONES,43907,"CANONJA, LA",INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,TARRAGONA,TARRAGONES,43907,"CANONJA, LA",SERVEIS,1871837,
2021,BARCELONA,BAIX LLOBREGAT,08001,ABRERA,DOMÈSTIC,17971688,
2021,BARCELONA,BAIX LLOBREGAT,08001,ABRERA,INDUSTRIAL,7030007,
2021,BARCELONA,BAIX LLOBREGAT,08001,ABRERA,SERVEIS,,Dades subjectes a secret estadístic.
2021,BARCELONA,MARESME,08003,ALELLA,DOMÈSTIC,30491020,
2021,BARCELONA,MARESME,08003,ALELLA,SERVEIS,5417108,
2021,BARCELONA,VALLES ORIENTAL,08005,"AMETLLA DEL VALLES, L'",DOMÈSTIC,13049225,
2021,BARCELONA,VALLES ORIENTAL,08005,"AMETLLA DEL VALLES, L'",SERVEIS,2014458,
2021,BARCELONA,MARESME,08006,ARENYS DE MAR,SERVEIS,7997832,
2021,BARCELONA,MARESME,08006,ARENYS DE MAR,INDUSTRIAL,,Dades subjectes a secret estadístic.
2021,BARCELONA,MARESME,08006,ARENYS DE MAR,DOMÈSTIC,28041553,
2021,BARCELONA,MARESME,08007,ARENYS DE MUNT,DOMÈSTIC,16339169,
2021,BARCELONA,MARESME,08007,ARENYS DE MUNT,INDUSTRIAL,,Dades subjectes a secret estadístic.
2021,BARCELONA,MARESME,08007,ARENYS DE MUNT,SERVEIS,5177531,
2021,BARCELONA,MARESME,08009,ARGENTONA,SERVEIS,3146285,
2021,BARCELONA,MARESME,08009,ARGENTONA,DOMÈSTIC,25137136,
2021,BARCELONA,MARESME,08009,ARGENTONA,INDUSTRIAL,21048365,
2021,BARCELONA,BAGES,08010,ARTES,SERVEIS,1820992,
2021,BARCELONA,BAGES,08010,ARTES,INDUSTRIAL,14715927,
2021,BARCELONA,BAGES,08010,ARTES,DOMÈSTIC,8724131,
2021,BARCELONA,BERGUEDA,08011,AVIA,DOMÈSTIC,3216584,
2021,BARCELONA,BERGUEDA,08011,AVIA,SERVEIS,775629,
2021,BARCELONA,ALT PENEDES,08013,AVINYONET DEL PENEDES,INDUSTRIAL,,Dades subjectes a secret estadístic.
2021,BARCELONA,VALLES ORIENTAL,08014,AIGUAFREDA,SERVEIS,1113786,
2021,BARCELONA,VALLES ORIENTAL,08014,AIGUAFREDA,DOMÈSTIC,7891676,
2021,BARCELONA,BARCELONES,08015,BADALONA,DOMÈSTIC,242948953,
2021,BARCELONA,BARCELONES,08015,BADALONA,INDUSTRIAL,21186919,
2021,BARCELONA,BARCELONES,08015,BADALONA,SERVEIS,64061592,Inclou el consum del sector transport.
2021,BARCELONA,BERGUEDA,08016,BAGA,SERVEIS,,Dades subjectes a secret estadístic.
2021,BARCELONA,BERGUEDA,08016,BAGA,DOMÈSTIC,2500050,
2021,BARCELONA,OSONA,08017,BALENYA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2021,BARCELONA,OSONA,08017,BALENYA,DOMÈSTIC,7618735,
2021,BARCELONA,OSONA,08017,BALENYA,SERVEIS,3765001,
2021,BARCELONA,BAGES,08018,BALSARENY,DOMÈSTIC,7159907,
2021,BARCELONA,BAGES,08018,BALSARENY,INDUSTRIAL,,Dades subjectes a secret estadístic.
2021,BARCELONA,BAGES,08018,BALSARENY,SERVEIS,424686,
2021,BARCELONA,BARCELONES,08019,BARCELONA,SERVEIS,1403845240,Inclou el consum del sector transport.
2021,BARCELONA,BARCELONES,08019,BARCELONA,CT RO,,Dades subjectes a secret estadístic. Inclou el consum de centrals tèrmiques de l'antic règim ordinari.
2021,BARCELONA,BARCELONES,08019,BARCELONA,INDUSTRIAL,1232567019,
2021,BARCELONA,BARCELONES,08019,BARCELONA,DOMÈSTIC,2288848178,
2021,BARCELONA,BAIX LLOBREGAT,08020,BEGUES,DOMÈSTIC,10823054,
2021,BARCELONA,BAIX LLOBREGAT,08020,BEGUES,SERVEIS,1398257,
2021,BARCELONA,BERGUEDA,08022,BERGA,DOMÈSTIC,38047066,
2021,BARCELONA,BERGUEDA,08022,BERGA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2021,BARCELONA,BERGUEDA,08022,BERGA,SERVEIS,7403030,
2021,BARCELONA,VALLES ORIENTAL,08023,BIGUES I RIELLS DEL FAI,DOMÈSTIC,443526,
2021,BARCELONA,ANOIA,08028,CABRERA D'ANOIA,DOMÈSTIC,753926,
2021,BARCELONA,MARESME,08029,CABRERA DE MAR,SERVEIS,10156054,
2021,BARCELONA,MARESME,08029,CABRERA DE MAR,DOMÈSTIC,12770139,
2021,BARCELONA,MARESME,08029,CABRERA DE MAR,INDUSTRIAL,31277597,
2021,BARCELONA,MARESME,08030,CABRILS,SERVEIS,3406246,
2021,BARCELONA,MARESME,08030,CABRILS,DOMÈSTIC,29174897,
2021,BARCELONA,ANOIA,08031,CALAF,INDUSTRIAL,,Dades subjectes a secret estadístic.
2021,BARCELONA,ANOIA,08031,CALAF,SERVEIS,2209496,
2021,BARCELONA,ANOIA,08031,CALAF,DOMÈSTIC,7880957,
2021,BARCELONA,MARESME,08032,CALDES D'ESTRAC,SERVEIS,772861,
2021,BARCELONA,MARESME,08032,CALDES D'ESTRAC,DOMÈSTIC,7434830,
2021,BARCELONA,VALLES ORIENTAL,08033,CALDES DE MONTBUI,INDUSTRIAL,14649361,
2021,BARCELONA,VALLES ORIENTAL,08033,CALDES DE MONTBUI,SERVEIS,4823081,
2021,BARCELONA,VALLES ORIENTAL,08033,CALDES DE MONTBUI,DOMÈSTIC,27606131,
2021,BARCELONA,MARESME,08035,CALELLA,SERVEIS,11805479,
2021,BARCELONA,MARESME,08035,CALELLA,DOMÈSTIC,24461006,
2021,BARCELONA,OSONA,08037,CALLDETENES,SERVEIS,974461,
2021,BARCELONA,OSONA,08037,CALLDETENES,DOMÈSTIC,4803290,
2021,BARCELONA,BAGES,08038,CALLUS,SERVEIS,696499,
2021,BARCELONA,BAGES,08038,CALLUS,DOMÈSTIC,3493788,
2021,BARCELONA,MARESME,08040,CANET DE MAR,SERVEIS,4536552,
2021,BARCELONA,MARESME,08040,CANET DE MAR,DOMÈSTIC,22925465,
2021,BARCELONA,MARESME,08040,CANET DE MAR,INDUSTRIAL,,Dades subjectes a secret estadístic.
2021,BARCELONA,VALLES ORIENTAL,08041,CANOVELLES,SERVEIS,3417007,
2021,BARCELONA,VALLES ORIENTAL,08041,CANOVELLES,INDUSTRIAL,15747421,
2021,BARCELONA,VALLES ORIENTAL,08041,CANOVELLES,DOMÈSTIC,21713490,
2021,BARCELONA,ANOIA,08044,CAPELLADES,INDUSTRIAL,,Dades subjectes a secret estadístic.
2021,BARCELONA,ANOIA,08044,CAPELLADES,SERVEIS,1597723,
2021,BARCELONA,ANOIA,08044,CAPELLADES,DOMÈSTIC,11489190,
2021,BARCELONA,VALLES ORIENTAL,08046,CARDEDEU,INDUSTRIAL,8581421,
2021,BARCELONA,VALLES ORIENTAL,08046,CARDEDEU,SERVEIS,4278107,
2021,BARCELONA,VALLES ORIENTAL,08046,CARDEDEU,DOMÈSTIC,34366966,
2021,BARCELONA,BAGES,08047,CARDONA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2021,BARCELONA,BAGES,08047,CARDONA,DOMÈSTIC,5482321,
2021,BARCELONA,BAGES,08047,CARDONA,SERVEIS,679799,
2021,BARCELONA,BERGUEDA,08049,CASSERRES,INDUSTRIAL,,Dades subjectes a secret estadístic.
2021,BARCELONA,VALLES OCCIDENTAL,08051,CASTELLAR DEL VALLES,SERVEIS,7086026,
2021,BARCELONA,VALLES OCCIDENTAL,08051,CASTELLAR DEL VALLES,DOMÈSTIC,55056359,
2021,BARCELONA,VALLES OCCIDENTAL,08051,CASTELLAR DEL VALLES,INDUSTRIAL,,Dades subjectes a secret estadístic.
2021,BARCELONA,BAGES,08053,CASTELLBELL I EL VILAR,DOMÈSTIC,4038932,
2021,BARCELONA,BAGES,08053,CASTELLBELL I EL VILAR,SERVEIS,1065621,
2021,BARCELONA,VALLES OCCIDENTAL,08054,CASTELLBISBAL,SERVEIS,9725782,
2021,BARCELONA,VALLES OCCIDENTAL,08054,CASTELLBISBAL,DOMÈSTIC,20534819,
2021,BARCELONA,VALLES OCCIDENTAL,08054,CASTELLBISBAL,INDUSTRIAL,2161897050,
2021,BARCELONA,BAIX LLOBREGAT,08056,CASTELLDEFELS,DOMÈSTIC,102137788,
2021,BARCELONA,BAIX LLOBREGAT,08056,CASTELLDEFELS,SERVEIS,32167882,Inclou el consum del sector transport.
2021,BARCELONA,ALT PENEDES,08058,CASTELLET I LA GORNAL,SERVEIS,,Dades subjectes a secret estadístic.
2021,BARCELONA,ALT PENEDES,08058,CASTELLET I LA GORNAL,INDUSTRIAL,96012193,
2021,BARCELONA,ALT PENEDES,08058,CASTELLET I LA GORNAL,DOMÈSTIC,1742125,
2021,BARCELONA,BAGES,08061,CASTELLGALI,DOMÈSTIC,1987588,
2021,BARCELONA,BAGES,08061,CASTELLGALI,SERVEIS,550870,
2021,BARCELONA,BAGES,08061,CASTELLGALI,INDUSTRIAL,,Dades subjectes a secret estadístic.
2021,BARCELONA,MOIANES,08064,CASTELLTERÇOL,SERVEIS,830671,
2021,BARCELONA,MOIANES,08064,CASTELLTERÇOL,INDUSTRIAL,,Dades subjectes a secret estadístic.
2021,BARCELONA,MOIANES,08064,CASTELLTERÇOL,DOMÈSTIC,4753552,
2021,BARCELONA,BAIX LLOBREGAT,08066,CASTELLVI DE ROSANES,DOMÈSTIC,848733,
2021,BARCELONA,OSONA,08067,CENTELLES,DOMÈSTIC,16909158,
2021,BARCELONA,OSONA,08067,CENTELLES,SERVEIS,5426989,
2021,BARCELONA,OSONA,08067,CENTELLES,INDUSTRIAL,23510120,
2021,BARCELONA,BAIX LLOBREGAT,08068,CERVELLO,DOMÈSTIC,17131490,
2021,BARCELONA,BAIX LLOBREGAT,08068,CERVELLO,INDUSTRIAL,,Dades subjectes a secret estadístic.
2021,BARCELONA,BAIX LLOBREGAT,08068,CERVELLO,SERVEIS,2687873,
2021,BARCELONA,BAIX LLOBREGAT,08069,COLLBATO,DOMÈSTIC,10395799,
2021,BARCELONA,BAIX LLOBREGAT,08069,COLLBATO,SERVEIS,947270,
2021,BARCELONA,BAIX LLOBREGAT,08072,CORBERA DE LLOBREGAT,SERVEIS,1963818,
2021,BARCELONA,BAIX LLOBREGAT,08072,CORBERA DE LLOBREGAT,DOMÈSTIC,17287880,
2021,BARCELONA,BAIX LLOBREGAT,08072,CORBERA DE LLOBREGAT,INDUSTRIAL,,Dades subjectes a secret estadístic.
2021,BARCELONA,BAIX LLOBREGAT,08073,CORNELLA DE LLOBREGAT,SERVEIS,50649189,Inclou el consum del sector transport.
2021,BARCELONA,BAIX LLOBREGAT,08073,CORNELLA DE LLOBREGAT,INDUSTRIAL,30619550,
2021,BARCELONA,BAIX LLOBREGAT,08073,CORNELLA DE LLOBREGAT,DOMÈSTIC,84241046,
2021,BARCELONA,GARRAF,08074,CUBELLES,DOMÈSTIC,22476066,
2021,BARCELONA,GARRAF,08074,CUBELLES,SERVEIS,1867995,
2021,BARCELONA,MARESME,08075,DOSRIUS,INDUSTRIAL,46409454,
2021,BARCELONA,MARESME,08075,DOSRIUS,DOMÈSTIC,3400376,
2021,BARCELONA,MARESME,08075,DOSRIUS,SERVEIS,,Dades subjectes a secret estadístic.
2021,BARCELONA,BAIX LLOBREGAT,08076,ESPARREGUERA,INDUSTRIAL,22406602,
2021,BARCELONA,BAIX LLOBREGAT,08076,ESPARREGUERA,SERVEIS,4810710,
2021,BARCELONA,BAIX LLOBREGAT,08076,ESPARREGUERA,DOMÈSTIC,35827643,
2021,BARCELONA,BAIX LLOBREGAT,08077,ESPLUGUES DE LLOBREGAT,DOMÈSTIC,62415148,
2021,BARCELONA,BAIX LLOBREGAT,08077,ESPLUGUES DE LLOBREGAT,SERVEIS,37550900,
2021,BARCELONA,SELVA,08082,FOGARS DE LA SELVA,DOMÈSTIC,2381455,
2021,BARCELONA,SELVA,08082,FOGARS DE LA SELVA,SERVEIS,,Dades subjectes a secret estadístic.
2021,BARCELONA,SELVA,08082,FOGARS DE LA SELVA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2021,BARCELONA,VALLES ORIENTAL,08086,"FRANQUESES DEL VALLES, LES",SERVEIS,13296613,
2021,BARCELONA,VALLES ORIENTAL,08086,"FRANQUESES DEL VALLES, LES",INDUSTRIAL,137762335,
2021,BARCELONA,VALLES ORIENTAL,08086,"FRANQUESES DEL VALLES, LES",DOMÈSTIC,31348404,
2021,BARCELONA,VALLES ORIENTAL,08088,"GARRIGA, LA",SERVEIS,6910671,
2021,BARCELONA,VALLES ORIENTAL,08088,"GARRIGA, LA",INDUSTRIAL,,Dades subjectes a secret estadístic.
2021,BARCELONA,VALLES ORIENTAL,08088,"GARRIGA, LA",DOMÈSTIC,36032049,
2021,BARCELONA,BAIX LLOBREGAT,08089,GAVA,DOMÈSTIC,66317511,
2021,BARCELONA,BAIX LLOBREGAT,08089,GAVA,INDUSTRIAL,61838227,
2021,BARCELONA,BAIX LLOBREGAT,08089,GAVA,SERVEIS,14995597,
2021,BARCELONA,ALT PENEDES,08091,GELIDA,SERVEIS,575863,
2021,BARCELONA,ALT PENEDES,08091,GELIDA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2021,BARCELONA,ALT PENEDES,08091,GELIDA,DOMÈSTIC,7561239,
2021,BARCELONA,BERGUEDA,08092,GIRONELLA,DOMÈSTIC,10964746,
2021,BARCELONA,BERGUEDA,08092,GIRONELLA,SERVEIS,1268003,
2021,BARCELONA,ALT PENEDES,08094,"GRANADA, LA",DOMÈSTIC,2697382,
2021,BARCELONA,VALLES ORIENTAL,08096,GRANOLLERS,INDUSTRIAL,181601340,
2021,BARCELONA,VALLES ORIENTAL,08096,GRANOLLERS,SERVEIS,38020434,
2021,BARCELONA,VALLES ORIENTAL,08096,GRANOLLERS,DOMÈSTIC,103998940,
2021,BARCELONA,VALLES ORIENTAL,08097,GUALBA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2021,BARCELONA,BAGES,08098,SANT SALVADOR DE GUARDIOLA,SERVEIS,,Dades subjectes a secret estadístic.
2021,BARCELONA,BAGES,08098,SANT SALVADOR DE GUARDIOLA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2021,BARCELONA,BAGES,08098,SANT SALVADOR DE GUARDIOLA,DOMÈSTIC,3961202,
2021,BARCELONA,BERGUEDA,08099,GUARDIOLA DE BERGUEDA,SERVEIS,,Dades subjectes a secret estadístic.
2021,BARCELONA,BERGUEDA,08099,GUARDIOLA DE BERGUEDA,DOMÈSTIC,599640,
2021,BARCELONA,OSONA,08100,GURB,DOMÈSTIC,4572424,
2021,BARCELONA,OSONA,08100,GURB,INDUSTRIAL,94938703,
2021,BARCELONA,OSONA,08100,GURB,SERVEIS,1019500,
2021,BARCELONA,BARCELONES,08101,"HOSPITALET DE LLOBREGAT, L'",SERVEIS,128000634,Inclou el consum del sector transport.
2021,BARCELONA,BARCELONES,08101,"HOSPITALET DE LLOBREGAT, L'",INDUSTRIAL,10259954,
2021,BARCELONA,BARCELONES,08101,"HOSPITALET DE LLOBREGAT, L'",DOMÈSTIC,212703090,
2021,BARCELONA,ANOIA,08102,IGUALADA,SERVEIS,37333929,Inclou el consum del sector transport.
2021,BARCELONA,ANOIA,08102,IGUALADA,DOMÈSTIC,82953321,
2021,BARCELONA,ANOIA,08102,IGUALADA,INDUSTRIAL,39628711,
2021,BARCELONA,VALLES ORIENTAL,08105,"LLAGOSTA, LA",DOMÈSTIC,17794654,
2021,BARCELONA,VALLES ORIENTAL,08105,"LLAGOSTA, LA",SERVEIS,2383916,
2021,BARCELONA,VALLES ORIENTAL,08105,"LLAGOSTA, LA",INDUSTRIAL,33562530,
2021,BARCELONA,VALLES ORIENTAL,08106,LLINARS DEL VALLES,INDUSTRIAL,39566268,
2021,BARCELONA,VALLES ORIENTAL,08106,LLINARS DEL VALLES,SERVEIS,3129170,
2021,BARCELONA,VALLES ORIENTAL,08106,LLINARS DEL VALLES,DOMÈSTIC,17541916,
